GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
0,2,3,0.543007443,1,1,0,1,15000.0,0,1,1,1,3,0
0,2,3,0.67483747,1,0,1,1,13000.0,0,1,0,1,3,1
1,2,2,0.387556944,0,1,0,1,12000.0,0,2,1,3,4,0
1,1,3,0.622213415,1,0,1,0,11000.0,0,5,3,2,4,0
1,1,1,0.56445489,0,1,0,1,9000.0,0,1,0,3,3,0
1,1,3,0.646984329,1,0,0,1,14000.0,0,4,0,3,4,0
0,0,0,0.294797481,1,0,1,0,15000.0,0,0,1,1,3,0
1,1,3,0.441929964,1,0,1,1,10000.0,0,0,0,4,3,0
1,0,0,0.329359335,0,0,0,1,13000.0,0,0,0,1,2,1
1,1,1,0.599267358,0,1,0,1,16000.0,0,0,0,2,1,1
1,0,0,0.383161634,0,0,0,0,11000.0,0,0,0,1,2,0
1,1,0,0.397513935,0,0,1,0,13000.0,0,0,0,1,2,1
1,1,1,0.373208813,1,0,0,1,15000.0,0,0,0,0,2,0
1,1,3,0.570498625,1,0,0,0,13000.0,0,0,0,3,2,0
0,0,0,0.28599761,0,0,0,1,12000.0,0,0,0,1,2,1
0,2,3,0.652873084,0,0,1,1,12000.0,0,0,2,4,3,1
1,2,3,0.583488556,0,0,1,1,6000.0,0,10,0,3,4,0
0,0,0,0.414329949,1,0,0,1,15000.0,0,0,0,1,2,1
1,2,3,0.57206869,0,0,0,0,15000.0,0,3,2,3,4,0
0,1,2,0.410985129,0,0,1,0,15000.0,0,3,1,3,4,0
1,2,3,0.854537816,1,1,1,1,9000.0,0,2,0,2,4,0
1,0,2,0.516248323,1,0,1,0,15000.0,0,0,1,3,3,1
1,1,3,0.783730686,0,0,1,1,8000.0,0,0,0,4,4,0
1,1,1,0.410917506,1,0,1,1,10000.0,0,0,0,3,3,0
0,2,2,0.57110469,1,0,1,0,13000.0,0,4,2,2,3,0
0,1,1,0.275527202,0,0,1,1,10000.0,0,2,4,2,3,1
1,1,3,0.579613605,1,0,1,1,8000.0,0,4,1,2,4,0
0,2,2,0.533807397,1,0,0,0,14000.0,0,1,2,2,3,1
0,2,3,0.600227476,0,1,0,0,9000.0,0,2,1,2,3,1
0,2,3,0.765285709,0,1,1,1,10000.0,0,2,1,4,3,0
1,1,2,0.499862681,1,0,0,1,14000.0,0,0,0,1,2,0
0,1,0,0.304256243,1,0,0,1,14000.0,0,0,0,0,2,1
1,2,1,0.48489898,0,0,0,1,11000.0,0,1,0,1,3,1
0,0,2,0.554395002,0,1,0,0,16000.0,0,0,4,3,4,0
0,2,3,0.620769927,0,0,1,1,8000.0,0,2,2,1,3,1
1,2,0,0.418699711,0,0,0,0,16000.0,0,0,0,2,3,1
1,2,3,0.611290601,1,1,1,0,15000.0,0,1,3,2,4,0
0,1,2,0.515748082,1,1,1,1,11000.0,0,1,2,2,3,0
1,1,2,0.555932752,1,0,1,1,12000.0,0,0,0,0,2,1
1,0,1,0.510382825,0,0,1,1,8000.0,0,1,0,2,3,0
1,1,2,0.590549785,1,0,0,1,13000.0,0,0,0,3,2,0
0,1,0,0.439831325,0,1,0,1,16000.0,0,0,0,0,2,1
1,1,2,0.622012219,1,0,0,0,15000.0,0,2,0,2,4,0
1,2,3,0.641515478,1,1,0,1,11000.0,0,0,0,4,2,0
1,2,2,0.614735949,1,0,0,1,15000.0,0,0,0,0,2,1
1,1,1,0.323671309,0,0,0,1,14000.0,0,2,1,3,4,0
1,1,3,0.570407178,1,1,1,1,11000.0,0,2,3,3,4,0
0,2,3,0.606658953,1,0,1,1,12000.0,1,1,0,4,3,1
1,2,3,0.625847911,1,1,0,1,11000.0,0,0,5,2,4,0
0,2,3,0.544443165,1,0,1,1,12000.0,0,2,4,4,4,0
1,2,1,0.404865447,1,0,0,0,16000.0,0,0,0,2,3,1
1,1,0,0.293770775,1,0,0,0,17000.0,0,0,0,1,2,0
0,1,3,0.521384839,1,1,1,1,9000.0,0,2,0,2,2,1
0,0,0,0.196126704,0,0,1,1,10000.0,0,2,1,2,3,0
0,2,2,0.532574352,1,0,1,1,13000.0,0,1,2,1,3,0
0,2,1,0.449419537,1,0,1,0,15000.0,0,1,1,2,3,1
1,0,1,0.364413866,0,0,1,1,7000.0,0,0,1,3,4,0
0,1,0,0.209207438,0,0,0,1,12000.0,0,0,0,0,2,1
0,2,1,0.501506352,0,0,0,0,13000.0,1,0,0,0,1,1
1,1,0,0.288798848,0,0,0,0,16000.0,0,0,0,1,0,1
1,2,2,0.636389702,0,1,0,1,14000.0,0,2,1,2,3,0
0,1,1,0.347931581,0,0,1,1,12000.0,0,5,5,4,4,0
0,2,3,0.558909626,1,1,1,1,12000.0,0,3,2,2,3,0
1,1,3,0.704866021,1,0,1,1,10000.0,0,3,1,4,4,0
1,1,0,0.414461867,0,0,1,1,10000.0,0,3,1,1,3,0
1,1,2,0.584410231,1,0,1,1,14000.0,0,0,0,0,2,1
0,2,2,0.463452485,0,1,0,0,15000.0,0,1,0,1,3,0
1,1,2,0.572064887,1,0,1,1,12000.0,0,1,3,3,4,0
0,1,1,0.431700412,0,0,0,1,10000.0,0,0,0,3,2,1
1,2,0,0.393455742,1,0,0,0,16000.0,0,0,0,0,2,0
0,1,1,0.394207728,0,0,1,1,8000.0,0,4,5,2,4,1
1,1,3,0.623879058,1,1,1,1,16000.0,0,0,0,2,2,0
0,2,2,0.690224417,1,0,0,0,14000.0,0,0,1,2,4,0
1,2,2,0.584934164,0,0,1,1,7000.0,0,1,0,2,4,0
1,2,3,0.518888256,1,1,1,1,9000.0,0,0,1,2,3,0
1,2,3,0.618285601,1,0,1,1,10000.0,0,3,0,3,3,0
1,1,1,0.532907018,1,0,0,0,15000.0,0,0,0,0,2,1
0,1,0,0.220113729,0,0,0,0,13000.0,0,0,0,0,2,1
1,2,3,0.691968396,1,0,0,1,10000.0,0,1,0,2,3,0
0,1,2,0.229275363,1,0,1,1,8000.0,0,3,2,2,3,0
1,2,1,0.605370052,1,0,1,0,11000.0,0,0,0,0,0,1
0,1,0,0.359070807,1,0,0,0,17000.0,0,0,0,0,0,0
1,2,3,0.660849034,1,1,1,0,10000.0,0,5,4,3,4,0
1,1,3,0.662197082,1,1,0,0,12000.0,0,0,0,1,2,0
0,0,0,0.376817823,1,0,0,1,15000.0,0,0,0,1,0,0
0,1,0,0.260622409,0,0,0,1,12000.0,0,6,0,2,3,0
1,2,3,0.656673437,1,1,0,1,13000.0,0,0,1,3,4,0
0,0,1,0.520909474,1,0,0,0,17000.0,0,2,1,2,3,1
0,0,1,0.437107806,0,0,0,1,12000.0,0,2,0,1,3,1
1,1,0,0.373482775,0,0,0,0,18000.0,0,0,0,0,2,1
0,2,3,0.584894982,1,0,0,1,15000.0,0,3,6,3,4,1
1,1,2,0.614593255,1,0,0,1,13000.0,0,1,1,3,4,0
0,1,2,0.421345653,0,1,0,1,11000.0,0,2,2,4,4,0
1,0,0,0.36153653,0,0,0,0,15000.0,0,0,0,0,2,1
0,2,3,0.545005287,1,0,1,1,11000.0,0,1,4,3,3,0
0,2,3,0.793694017,1,0,1,1,10000.0,0,4,5,3,4,0
1,1,3,0.833668421,1,1,1,1,13000.0,0,2,0,3,4,0
0,2,3,0.612133222,1,1,0,1,11000.0,0,7,4,3,4,0
1,0,0,0.364249626,0,0,0,0,12000.0,0,0,0,1,2,1
1,2,3,0.577822993,1,0,1,1,16000.0,1,0,1,2,4,0
0,2,1,0.412721534,1,0,1,0,12000.0,0,0,0,0,2,1
0,2,2,0.539339218,1,1,0,1,11000.0,0,0,0,2,1,0
1,1,2,0.694180121,1,1,0,1,12000.0,0,1,3,3,4,0
0,2,3,0.623894016,1,1,1,1,10000.0,0,2,1,3,3,0
1,1,3,0.647927296,1,0,0,1,12000.0,0,1,1,3,4,0
1,1,1,0.657804052,1,0,0,0,14000.0,0,0,0,0,2,1
1,2,3,0.734556256,1,0,1,1,9000.0,0,0,0,1,3,0
1,2,3,0.655321269,1,0,1,1,10000.0,0,5,2,4,4,0
0,1,3,0.649838049,1,0,0,1,13000.0,0,0,0,3,2,0
0,2,2,0.596214615,1,0,1,1,14000.0,0,0,0,2,4,0
0,0,1,0.419690697,1,0,1,1,10000.0,0,3,0,4,3,0
1,2,2,0.553104252,1,0,0,0,14000.0,0,0,1,1,3,0
0,2,3,0.719861972,1,1,1,1,13000.0,0,3,1,3,4,0
0,2,3,0.565424492,1,1,1,1,8000.0,0,0,0,3,2,0
1,2,3,0.686202786,1,0,0,0,14000.0,0,0,3,3,4,0
0,1,0,0.387568325,1,0,0,0,18000.0,0,0,1,1,2,0
1,2,3,0.651054421,1,1,1,1,10000.0,0,3,1,3,4,0
1,1,3,0.664429202,1,0,0,1,13000.0,0,2,2,2,4,0
0,1,1,0.311018862,0,0,1,1,10000.0,0,1,1,2,3,0
1,0,1,0.411428068,1,1,0,0,10000.0,0,4,0,2,4,0
1,0,1,0.499484225,0,0,0,1,13000.0,0,0,0,2,3,0
1,0,0,0.391992147,0,0,0,0,10000.0,0,0,0,0,2,1
1,0,0,0.370681376,0,0,0,0,17000.0,0,1,0,2,3,1
1,2,3,0.606735715,1,0,0,1,12000.0,0,1,2,2,3,0
1,1,2,0.659786111,1,1,0,1,13000.0,0,1,0,2,2,0
1,2,3,0.638694593,1,0,0,1,12000.0,0,0,0,3,2,1
0,1,0,0.34749205,0,0,0,1,13000.0,0,0,0,2,2,1
1,2,3,0.684352862,1,1,1,1,12000.0,0,1,1,4,3,0
1,2,1,0.476231349,1,0,0,0,17000.0,0,0,0,1,2,1
1,1,3,0.639910613,1,1,0,1,9000.0,0,2,0,3,4,0
1,2,3,0.708529501,1,0,1,1,12000.0,0,1,4,4,4,0
1,1,1,0.571285907,0,0,0,0,13000.0,0,1,0,2,4,0
1,2,2,0.517982493,1,1,1,0,16000.0,0,0,0,2,3,0
0,0,3,0.713041759,0,0,0,1,8000.0,0,0,0,3,2,1
1,1,3,0.713974629,1,0,0,1,11000.0,0,0,0,2,3,0
1,1,2,0.417036537,0,0,1,1,3000.0,0,0,0,1,2,1
1,1,2,0.440167091,1,0,0,0,15000.0,0,4,2,4,4,0
0,1,0,0.485903068,1,0,0,0,14000.0,0,1,0,2,3,0
1,1,2,0.576516534,1,0,0,1,12000.0,0,3,2,2,4,0
0,2,1,0.336531198,0,0,0,1,13000.0,0,0,0,1,3,0
0,2,3,0.620763126,1,1,1,1,7000.0,0,0,0,4,2,1
1,1,3,0.550168973,1,0,1,0,14000.0,0,0,0,2,2,0
0,1,0,0.32410671,1,0,0,0,15000.0,0,0,0,0,0,1
1,0,1,0.35265236,1,1,0,0,16000.0,0,2,0,2,3,0
1,0,1,0.549430999,0,0,0,0,8000.0,0,4,2,3,4,0
0,2,3,0.689112417,1,1,1,1,12000.0,0,3,1,3,4,0
0,1,2,0.6078037,1,1,0,1,12000.0,0,0,1,2,3,0
0,2,3,0.671152631,1,0,1,1,13000.0,0,2,2,3,3,0
1,2,1,0.383149867,0,1,1,1,11000.0,0,3,0,2,2,0
0,2,2,0.474442482,1,0,0,1,16000.0,0,0,2,2,3,1
1,2,3,0.89629944,1,1,1,1,12000.0,0,1,1,3,4,0
0,2,3,0.668634097,1,1,1,1,8000.0,0,0,0,3,2,0
0,2,3,0.617835772,1,1,1,1,13000.0,1,2,1,2,3,0
0,2,2,0.485279523,1,0,0,0,10000.0,0,0,0,0,2,1
0,2,3,0.628260789,1,1,1,1,13000.0,0,0,0,2,2,0
1,1,3,0.700167888,1,1,1,1,11000.0,0,2,2,2,3,0
1,2,3,0.722674132,1,0,1,1,7000.0,0,1,0,4,4,0
0,2,2,0.380356029,0,0,1,1,8000.0,0,2,2,2,3,1
1,1,2,0.400345898,1,1,0,1,12000.0,0,0,0,2,2,0
1,1,3,0.469351463,1,0,1,1,7000.0,0,0,0,0,1,0
0,1,2,0.495350284,1,0,0,1,9000.0,0,4,2,3,3,0
1,2,3,0.389613423,1,1,1,1,11000.0,0,2,0,3,4,0
1,0,2,0.566750795,0,0,0,1,13000.0,0,1,1,2,3,0
1,2,3,0.668341152,1,0,0,1,12000.0,0,1,2,2,3,0
0,1,3,0.599032124,1,0,1,0,17000.0,0,4,2,4,4,0
0,2,2,0.515934502,1,1,0,1,13000.0,0,0,2,3,4,0
0,1,1,0.382266838,0,0,0,1,10000.0,0,2,3,2,3,1
0,2,3,0.658849827,1,0,1,1,9000.0,0,0,0,1,2,1
0,2,3,0.645111536,0,1,1,1,9000.0,0,1,2,3,4,0
1,1,2,0.60468427,1,0,1,1,11000.0,0,0,0,1,2,1
0,2,2,0.551950495,0,1,0,0,17000.0,0,0,1,2,3,0
0,2,3,0.67413028,1,0,1,1,11000.0,0,4,4,3,3,0
1,2,3,0.623096553,1,0,1,1,8000.0,0,3,4,3,3,0
1,1,3,0.615234777,0,0,1,1,10000.0,0,1,0,4,4,0
1,0,0,0.20529638,1,0,0,0,12000.0,0,0,0,2,2,1
1,2,3,0.747843069,1,0,1,1,13000.0,0,1,0,1,3,0
1,1,1,0.518880669,1,1,0,0,18000.0,0,0,0,0,2,1
0,2,3,0.633592894,1,0,1,1,7000.0,0,10,2,4,4,0
0,1,3,0.744594036,1,1,0,1,12000.0,0,6,3,3,4,0
0,2,3,0.755024093,0,1,1,1,8000.0,0,3,10,3,4,0
0,1,1,0.356137506,1,0,0,1,15000.0,0,0,0,0,2,0
1,2,2,0.357055975,1,0,1,1,9000.0,0,0,0,2,2,0
1,2,3,0.779138039,1,1,1,0,11000.0,0,0,0,0,2,0
0,2,3,0.543303876,1,0,0,0,11000.0,1,0,0,2,2,1
0,2,3,0.503222539,1,1,1,1,9000.0,0,6,10,3,4,0
0,2,3,0.63955756,1,1,1,1,12000.0,0,0,1,2,3,0
1,1,1,0.588419406,0,0,0,0,7000.0,0,0,0,1,2,1
1,2,2,0.606908841,1,0,1,1,10000.0,0,0,0,3,2,0
0,0,0,0.257649711,0,0,0,1,12000.0,0,3,0,1,3,0
1,0,0,0.285024431,0,0,0,1,9000.0,0,0,0,1,1,1
1,2,2,0.471736451,1,1,1,1,10000.0,0,0,0,2,2,0
1,2,3,0.659025521,1,1,1,1,8000.0,0,7,3,3,4,0
1,0,0,0.473190281,0,0,0,0,17000.0,0,0,0,1,2,1
0,0,0,0.243801562,0,0,0,0,16000.0,0,2,0,1,3,1
0,0,0,0.265449279,0,1,0,0,17000.0,0,0,1,2,3,0
0,1,3,0.515077928,1,1,1,1,11000.0,0,3,5,4,4,0
1,0,3,0.549637849,1,1,1,1,12000.0,1,3,0,2,4,0
0,2,3,0.705959242,1,0,1,1,9000.0,0,2,4,4,4,0
0,1,3,0.682057543,1,0,1,1,10000.0,0,0,1,2,3,0
1,0,0,0.450347876,1,0,0,1,19000.0,0,0,0,1,3,0
1,0,2,0.534287706,1,0,1,1,13000.0,0,0,0,3,2,0
1,2,2,0.546382543,1,0,1,1,12000.0,0,0,0,0,1,0
0,1,3,0.525528562,1,1,1,1,8000.0,0,7,2,2,4,0
1,1,3,0.574314853,1,0,0,1,9000.0,0,2,1,4,4,0
0,2,2,0.403873867,1,1,0,1,15000.0,0,1,0,1,3,0
1,2,3,0.672009527,1,1,1,0,13000.0,0,0,0,2,4,0
0,2,3,0.636025808,0,0,1,1,11000.0,0,8,9,4,4,0
0,2,3,0.738736585,1,0,1,0,11000.0,0,0,0,1,2,1
1,1,0,0.432539924,1,0,0,0,14000.0,0,0,1,2,3,0
0,1,2,0.451496575,0,1,0,1,12000.0,0,3,7,3,4,0
0,2,3,0.65375394,1,0,1,1,12000.0,0,0,0,3,2,0
1,1,2,0.49967604,1,1,0,0,16000.0,0,1,1,2,3,0
0,2,2,0.567389899,0,1,1,1,8000.0,0,0,8,2,4,0
0,1,3,0.558452733,1,1,1,0,7000.0,0,5,3,2,3,0
1,2,3,0.437643116,0,1,0,1,12000.0,0,2,1,3,4,0
1,0,0,0.390850704,0,0,0,1,10000.0,0,0,0,0,0,0
1,1,3,0.566134527,1,0,1,1,9000.0,0,0,0,2,3,0
0,2,1,0.325345833,0,0,0,0,17000.0,0,0,1,1,3,1
0,1,3,0.679940429,1,0,1,1,11000.0,0,6,4,3,4,0
1,0,2,0.49483323,0,1,1,1,8000.0,0,2,3,2,3,0
0,2,2,0.373351748,1,1,0,1,12000.0,0,2,1,1,3,0
1,0,1,0.374662874,0,0,1,0,13000.0,0,0,0,2,3,0
1,1,1,0.425643031,0,0,0,1,15000.0,0,0,0,0,2,1
0,1,3,0.655029179,1,0,1,1,14000.0,0,2,2,2,3,0
0,2,2,0.605751327,1,1,1,1,8000.0,0,0,0,1,1,0
0,0,0,0.385632959,0,1,0,1,13000.0,0,0,0,2,2,1
0,0,0,0.414806846,1,0,0,1,11000.0,0,3,0,1,3,1
0,0,2,0.628196592,1,1,1,1,10000.0,0,2,3,3,4,0
0,2,3,0.543095367,1,0,1,1,11000.0,0,4,2,3,4,0
0,1,3,0.603627767,1,1,1,1,8000.0,0,0,0,2,2,0
1,0,1,0.478908724,1,0,1,1,11000.0,0,0,0,2,3,0
1,2,3,0.61615646,1,1,1,1,8000.0,1,1,0,2,3,0
1,0,3,0.632681648,1,0,1,1,11000.0,0,0,2,2,3,0
0,0,0,0.401744878,0,0,1,1,7000.0,0,3,6,3,3,0
0,2,2,0.389788399,1,1,0,1,15000.0,0,0,0,2,3,0
1,0,0,0.474375846,1,0,0,0,15000.0,0,2,0,1,3,0
0,1,3,0.585910136,0,0,1,1,10000.0,0,5,0,3,4,0
1,1,3,0.492926317,1,1,1,1,11000.0,0,0,0,3,0,0
0,2,3,0.642966482,1,0,0,0,14000.0,0,0,0,1,3,0
0,2,3,0.667022619,1,0,1,1,14000.0,0,2,2,2,3,0
0,1,2,0.409041912,0,1,0,1,12000.0,0,4,4,3,4,0
0,1,3,0.637214415,1,0,0,1,12000.0,0,0,4,2,3,0
0,2,3,0.620536915,1,1,0,0,15000.0,0,2,0,2,3,0
0,2,3,0.625416894,1,1,1,1,11000.0,0,1,0,4,3,0
1,1,0,0.290206912,0,0,0,0,16000.0,1,1,0,2,3,1
0,2,3,0.625319356,1,0,0,0,15000.0,0,0,3,2,3,0
1,0,1,0.400177758,1,1,0,1,11000.0,0,1,1,3,4,1
0,1,3,0.58228846,1,0,1,1,8000.0,0,3,2,4,4,0
0,1,1,0.392168447,0,0,1,1,7000.0,0,0,0,3,2,1
0,1,2,0.589882191,0,0,0,0,17000.0,0,3,1,2,3,0
0,2,2,0.408515526,1,0,0,1,10000.0,0,1,2,2,3,1
0,1,0,0.234760024,1,0,0,1,11000.0,0,0,0,1,2,1
0,1,1,0.500222651,0,0,1,1,9000.0,0,3,0,2,3,1
0,1,3,0.678011516,0,1,1,1,11000.0,0,0,0,3,2,1
1,0,0,0.390821689,1,0,0,1,10000.0,0,1,0,2,3,0
1,2,2,0.397782813,1,0,1,1,10000.0,0,1,2,1,3,0
0,1,2,0.499819652,1,0,1,1,11000.0,0,6,3,4,4,0
1,1,3,0.623193683,1,0,1,1,6000.0,0,3,1,2,3,0
1,2,2,0.68132595,0,0,1,0,9000.0,0,0,0,1,2,1
1,1,2,0.586603537,1,0,1,1,6000.0,0,3,0,2,3,0
0,0,2,0.605040355,1,0,1,1,11000.0,0,4,5,3,4,0
1,2,3,0.587295922,1,0,1,1,13000.0,0,0,0,2,3,0
0,2,3,0.508545698,1,1,1,1,10000.0,0,0,0,1,2,1
1,0,1,0.344871204,0,0,0,1,13000.0,0,0,0,2,0,1
1,2,3,0.682265262,1,0,0,1,11000.0,0,3,6,4,4,0
1,1,0,0.301594648,1,0,0,0,15000.0,0,0,0,0,0,0
1,2,3,0.620408689,1,0,1,1,9000.0,0,1,2,2,4,0
1,2,3,0.637534569,0,1,0,1,14000.0,0,0,0,2,3,1
1,0,0,0.27574613,0,0,0,0,13000.0,0,0,0,1,2,1
0,0,0,0.473088768,0,0,0,0,13000.0,0,0,0,1,1,1
1,1,2,0.440936318,0,0,1,1,10000.0,0,0,0,1,2,1
1,1,3,0.692419783,1,0,1,0,14000.0,0,1,0,4,4,0
0,1,2,0.708771641,1,1,1,1,13000.0,0,1,4,2,4,0
0,2,1,0.431011869,0,0,1,1,8000.0,0,0,0,0,2,1
0,0,1,0.429687281,1,0,1,1,10000.0,0,0,0,2,2,0
0,2,3,0.591209089,1,0,1,1,7000.0,0,6,2,2,4,1
1,2,3,0.704691299,1,1,0,1,14000.0,0,0,0,3,4,0
1,2,3,0.765838322,1,0,1,1,14000.0,1,1,2,3,3,0
0,0,0,0.300208167,1,0,1,1,5000.0,0,3,5,2,3,0
1,1,1,0.568904272,1,0,0,0,14000.0,0,0,0,0,0,1
0,0,3,0.667568217,1,1,0,1,11000.0,0,3,6,2,4,0
0,2,3,0.583768663,1,0,0,0,9000.0,0,5,1,4,3,1
1,1,2,0.587737348,1,1,0,1,9000.0,0,0,0,3,1,0
0,2,1,0.399228753,0,0,0,1,15000.0,0,0,3,2,3,1
0,1,2,0.661805501,1,0,0,1,14000.0,0,1,0,2,3,0
0,2,1,0.327697299,1,0,0,0,13000.0,0,1,0,1,3,1
0,1,2,0.367799726,0,1,1,1,13000.0,0,2,5,3,4,0
1,1,2,0.539488467,1,0,1,1,8000.0,0,0,2,2,3,0
0,2,3,0.703516416,0,1,1,1,9000.0,0,3,1,2,3,0
0,2,3,0.5360414,1,0,0,1,7000.0,0,0,0,2,2,1
1,1,3,0.544893111,1,0,1,1,9000.0,0,7,2,4,4,0
0,1,3,0.649836556,1,0,0,1,10000.0,0,1,4,2,4,0
1,2,1,0.294776652,0,0,1,1,11000.0,0,0,0,2,0,1
0,0,1,0.309271955,1,0,0,0,12000.0,0,0,0,0,2,1
0,1,3,0.666328104,0,0,0,1,11000.0,0,6,4,4,4,0
1,2,3,0.633817535,1,0,1,1,7000.0,0,0,0,0,2,1
1,0,2,0.565155358,1,0,1,0,13000.0,0,1,0,3,4,0
0,2,0,0.340617418,0,0,0,0,13000.0,0,0,1,2,3,1
1,1,2,0.529290869,1,0,0,1,7000.0,0,0,0,3,0,1
1,0,3,0.493515064,1,1,1,1,7000.0,0,1,3,3,4,0
1,1,1,0.517893813,0,0,0,1,7000.0,0,0,0,2,2,1
0,2,3,0.518380567,1,1,1,0,12000.0,0,0,0,3,1,0
1,0,0,0.372425511,0,0,0,0,15000.0,0,0,0,0,2,1
1,2,3,0.681268761,1,1,0,0,15000.0,0,1,1,3,4,0
1,1,3,0.630987783,0,1,0,0,12000.0,0,0,0,0,2,1
0,1,2,0.444347624,1,0,1,1,10000.0,0,0,0,3,2,1
0,2,3,0.325633143,1,0,0,1,15000.0,0,3,0,4,4,0
1,2,3,0.638014854,1,0,1,1,11000.0,0,3,1,2,4,0
1,1,3,0.709428909,0,0,1,1,12000.0,0,0,0,4,3,0
0,2,1,0.399326871,0,0,0,0,15000.0,0,0,0,0,2,1
0,0,1,0.485230365,0,0,0,1,15000.0,0,0,0,2,2,1
1,1,1,0.539531826,0,0,0,1,10000.0,0,1,0,2,3,0
1,2,1,0.311458236,0,0,0,0,16000.0,0,0,0,1,2,1
1,1,3,0.676447089,1,1,0,1,11000.0,0,0,0,4,3,0
0,1,2,0.498356626,1,1,0,1,12000.0,0,0,0,2,2,0
1,0,1,0.511212638,0,1,0,1,15000.0,0,0,0,1,3,0
0,2,3,0.73799482,1,1,1,0,17000.0,0,0,0,3,1,0
0,2,2,0.49283175,1,0,0,1,10000.0,0,0,0,1,3,0
1,1,3,0.743291796,1,1,0,0,15000.0,0,0,1,2,2,0
0,2,1,0.485273739,1,0,0,1,16000.0,0,0,0,2,3,1
1,1,3,0.69211252,1,0,1,1,13000.0,0,0,0,4,3,0
1,2,2,0.72549125,1,0,1,1,12000.0,0,0,0,1,3,0
0,2,0,0.228774066,0,0,0,0,16000.0,0,0,0,1,2,1
0,2,3,0.708160464,1,1,1,1,11000.0,0,0,0,3,3,0
1,2,3,0.661076268,1,1,1,1,9000.0,0,7,3,4,4,0
0,1,3,0.556515739,1,0,1,1,9000.0,1,0,0,2,2,1
0,2,3,0.67335858,1,1,1,1,15000.0,0,2,2,3,4,0
1,1,1,0.525059111,0,0,1,1,10000.0,0,0,1,3,4,0
1,1,3,0.799114246,1,1,1,1,5000.0,0,0,0,1,2,0
1,1,0,0.455629081,1,1,0,0,17000.0,0,0,0,1,2,0
0,2,3,0.602763096,1,0,0,1,10000.0,0,8,3,2,4,0
0,2,3,0.501623116,1,0,1,1,14000.0,0,0,0,4,2,1
0,1,1,0.29377348,1,1,1,0,15000.0,0,0,0,1,2,0
0,1,2,0.479406922,0,0,0,1,10000.0,0,0,0,2,2,1
0,2,2,0.491037269,1,0,0,1,12000.0,0,0,0,4,1,1
0,1,2,0.568797427,0,0,1,0,12000.0,0,0,0,0,2,1
1,0,0,0.298815723,0,0,1,1,11000.0,0,0,0,1,0,1
1,1,3,0.673868321,1,0,1,1,11000.0,0,4,4,3,4,0
1,0,3,0.640859804,1,0,1,1,13000.0,0,0,0,4,2,0
1,2,3,0.611905504,1,0,1,1,13000.0,0,1,3,3,4,0
0,1,3,0.596491452,1,1,1,1,11000.0,0,0,2,3,4,0
0,0,2,0.631738698,0,0,0,1,14000.0,0,1,3,2,3,0
0,0,0,0.293431543,0,0,0,0,16000.0,0,0,0,0,2,1
0,2,3,0.5238139,1,1,0,0,18000.0,0,1,1,2,3,0
1,1,3,0.587816428,0,1,1,1,10000.0,0,1,1,2,3,0
1,2,3,0.663773889,0,0,1,1,11000.0,0,0,0,2,2,0
1,1,0,0.416159715,0,0,0,0,15000.0,0,0,0,1,2,1
0,1,0,0.395844779,0,0,0,0,19000.0,0,0,0,0,2,0
0,1,1,0.324743831,1,0,1,1,10000.0,0,4,3,3,4,0
1,0,3,0.702460095,1,1,0,0,14000.0,1,1,1,4,4,0
0,1,0,0.321132416,1,0,1,1,12000.0,0,0,0,2,0,0
0,2,3,0.616109811,0,0,0,1,14000.0,0,0,0,0,1,1
0,2,2,0.700976866,1,0,0,1,11000.0,0,4,4,3,4,0
1,2,3,0.678161055,1,1,1,1,6000.0,0,6,1,3,4,0
1,1,2,0.582434902,0,0,1,1,10000.0,0,1,0,3,4,0
0,1,3,0.703482237,1,1,1,1,8000.0,0,0,0,3,0,0
0,1,1,0.548349923,1,0,0,1,13000.0,0,1,1,2,3,0
1,0,0,0.481652187,1,0,0,0,18000.0,0,0,0,1,2,0
0,0,2,0.481763411,1,0,0,1,13000.0,0,0,3,3,3,0
1,1,3,0.636343767,1,0,1,1,13000.0,1,1,2,4,3,1
0,1,1,0.437904189,1,0,1,1,15000.0,1,4,4,3,4,0
1,2,3,0.537910583,0,0,0,1,12000.0,0,0,2,3,3,0
1,1,2,0.530956726,0,0,0,1,15000.0,0,1,0,2,3,0
0,2,3,0.673480451,1,0,1,1,9000.0,0,3,0,3,3,0
0,1,0,0.384642121,0,0,1,1,7000.0,0,0,0,1,2,1
0,2,3,0.615016452,1,1,1,1,12000.0,0,7,2,4,4,0
1,1,3,0.640130007,1,0,1,1,8000.0,0,0,0,3,0,1
0,2,2,0.523811294,1,0,1,1,10000.0,0,0,0,2,2,1
0,0,0,0.355437816,0,0,0,1,14000.0,0,0,0,1,2,1
1,1,0,0.286519314,1,0,0,0,11000.0,0,0,0,1,0,0
0,1,2,0.638527499,1,1,0,0,14000.0,0,0,0,0,2,0
0,2,3,0.488759439,1,0,0,0,15000.0,0,0,0,1,3,1
0,2,1,0.579561608,1,1,0,1,11000.0,0,0,0,0,1,1
1,1,2,0.584702388,1,0,1,1,12000.0,0,0,0,2,2,0
